name,email,date,is_partner,company,role_company,donation_frecuency,suscription_status,donation_type,amount,method_pay,donation_date
Matthew Williams,matthew.williams@gmail.com,2014-03-23,0,None,None,0,0,1,3162.55,1,2017-07-10
George Lewis,george.lewis@gmail.com,2013-08-21,1,Cosco,Employee,1,1,1,1324.0,3,2015-04-15
Shawn Johnson,shawn.johnson@gmail.com,2014-04-13,0,None,None,0,0,1,1807.17,1,2024-02-02
Crystal Graham,crystal.graham@gmail.com,2020-04-04,1,Vodafone,Employee,0,1,3,0.0,1,2023-06-09
Crystal Miller,crystal.miller@gmail.com,2012-04-23,0,None,None,0,0,1,8132.27,3,2017-05-08
Patricia Baird,patricia.baird@gmail.com,2022-11-01,0,None,None,0,0,1,4517.93,2,2014-06-16
Anthony Miller,anthony.miller@gmail.com,2007-10-08,0,None,None,0,0,1,1807.17,1,2022-09-19
Frederick Larsen,frederick.larsen@gmail.com,2020-04-04,1,Vodafone,CEO,0,1,1,1531.0,1,2023-12-01
Joseph Allen,joseph.allen@gmail.com,2018-10-16,1,Pepsi, CTO,0,1,3,0.0,1,2020-10-01
Tracy Hayes,tracy.hayes@gmail.com,2020-04-04,1,Vodafone,Employee,1,1,2,0.0,1,2023-08-05
Rick Smith,rick.smith@gmail.com,2012-11-26,1,Indigo,Employee,1,1,4,0.0,1,2018-01-27
Dr. Meredith Wilkerson,dr. meredith wilkerson.@gmail.com,2018-11-28,0,None,None,0,0,1,9035.86,1,2010-01-17
Jacqueline Scott,jacqueline.scott@gmail.com,2023-10-29,1,Westin, CTO,0,1,2,0.0,1,2023-11-02
Rhonda Sanchez,rhonda.sanchez@gmail.com,2024-01-21,1,The Oberoi,CEO,0,1,1,375.0,1,2024-02-14
Cody Petty,cody.petty@gmail.com,2013-09-06,0,None,None,0,0,1,3162.55,1,2018-10-09
Shannon Pope,shannon.pope@gmail.com,2008-03-10,1,Hyatt,CEO,0,1,4,0.0,1,2011-02-16
Michael Watson,michael.watson@gmail.com,2009-04-09,0,None,None,0,0,1,1807.17,3,2010-05-16
Jamie Kelley,jamie.kelley@gmail.com,2010-01-06,1,CaSa,CEO,1,1,4,0.0,3,2019-01-17
Margaret Le,margaret.le@gmail.com,2015-10-21,0,None,None,0,0,1,4517.93,3,2020-05-18
Joseph Ruiz,joseph.ruiz@gmail.com,2008-03-10,1,Hyatt,CEO,1,1,1,1186.0,2,2009-05-09
Christina Hernandez,christina.hernandez@gmail.com,2020-07-31,1,YCI,Employee,1,1,4,0.0,2,2020-12-18
Douglas Woods,douglas.woods@gmail.com,2021-06-19,0,None,None,0,0,1,451.79,1,2017-11-19
Daniel Perez,daniel.perez@gmail.com,2013-06-02,1,Jonhsons, CTO,0,1,1,1734.0,3,2020-02-13
Michael Huffman DDS,michael huffman dds.@gmail.com,2016-09-07,0,None,None,0,0,1,90.36,1,2018-08-08
Kelly Mcgee,kelly.mcgee@gmail.com,2024-01-21,1,The Oberoi, CTO,1,1,4,0.0,1,2024-02-09
Patricia Davis,patricia.davis@gmail.com,2013-03-13,0,None,None,0,0,1,8132.27,2,2019-12-25
Karen Spencer,karen.spencer@gmail.com,2013-08-21,1,Cosco, CTO,1,1,4,0.0,2,2020-04-19
Bryan Fitzpatrick,bryan.fitzpatrick@gmail.com,2012-11-26,1,Indigo, CTO,1,1,3,0.0,2,2021-09-27
David Hayes,david.hayes@gmail.com,2007-05-21,1,Baxter,CEO,0,1,4,0.0,2,2011-05-17
Jennifer Moore,jennifer.moore@gmail.com,2012-11-26,1,Indigo,CEO,0,1,3,0.0,2,2014-04-01
Donald Garcia,donald.garcia@gmail.com,2021-08-21,0,None,None,0,0,1,4517.93,2,2011-06-17
Benjamin Pearson,benjamin.pearson@gmail.com,2020-07-31,1,YCI,Employee,0,1,1,1556.0,1,2021-12-05
Courtney Fleming,courtney.fleming@gmail.com,2009-01-09,0,None,None,0,0,1,4517.93,3,2009-04-15
Jessica Costa,jessica.costa@gmail.com,2019-07-09,0,None,None,0,0,1,1807.17,3,2009-03-24
Elizabeth Andrews,elizabeth.andrews@gmail.com,2018-10-16,1,Pepsi, CTO,1,1,3,0.0,3,2021-07-13
David Phillips,david.phillips@gmail.com,2022-11-26,0,None,None,0,0,1,4517.93,2,2020-04-06
Madison Murphy,madison.murphy@gmail.com,2023-10-29,1,Westin,Employee,1,1,4,0.0,2,2024-03-03
Michael Ward,michael.ward@gmail.com,2012-11-26,1,Indigo,CEO,1,1,1,1352.0,2,2019-10-24
William Malone,william.malone@gmail.com,2015-11-18,1,CBN, CTO,1,1,1,1300.0,1,2017-09-06
Albert Johnson,albert.johnson@gmail.com,2013-06-02,1,Jonhsons, CTO,1,1,3,0.0,1,2014-07-05
Morgan Evans,morgan.evans@gmail.com,2012-07-22,0,None,None,0,0,1,9035.86,1,2006-12-20
Amanda Perez,amanda.perez@gmail.com,2013-06-02,1,Jonhsons,CEO,1,1,3,0.0,2,2017-07-02
Michael Rodriguez Jr.,michael rodriguez jr..@gmail.com,2024-01-21,1,The Oberoi,CEO,0,1,2,0.0,2,2024-03-21
Adam English,adam.english@gmail.com,2017-10-22,1,Nike,CEO,0,1,2,0.0,1,2018-01-31
Audrey Winters,audrey.winters@gmail.com,2020-07-31,1,YCI, CTO,0,1,3,0.0,1,2023-04-24
Christine Ramsey,christine.ramsey@gmail.com,2013-06-02,1,Jonhsons,CEO,1,1,3,0.0,1,2015-04-23
Rebecca Potts,rebecca.potts@gmail.com,2007-05-21,1,Baxter, CTO,1,1,1,827.0,2,2007-07-18
Daniel Jones,daniel.jones@gmail.com,2020-04-04,1,Vodafone,CEO,1,1,4,0.0,2,2021-05-22
Ashley Terry,ashley.terry@gmail.com,2024-01-21,1,The Oberoi,Employee,1,1,2,0.0,2,2024-03-26
Michael Sweeney,michael.sweeney@gmail.com,2011-11-20,0,None,None,0,0,1,903.59,2,2020-09-18
William Neal,william.neal@gmail.com,2018-03-27,0,None,None,0,0,1,9035.86,2,2018-11-27
Robert Shepherd,robert.shepherd@gmail.com,2012-11-26,1,Indigo, CTO,1,1,3,0.0,3,2017-04-16
Jesse Keller,jesse.keller@gmail.com,2008-03-10,1,Hyatt,CEO,0,1,4,0.0,3,2022-08-27
Monique Anderson,monique.anderson@gmail.com,2016-06-15,0,None,None,0,0,1,6325.1,1,2015-03-07
Tamara Obrien,tamara.obrien@gmail.com,2020-07-31,1,YCI,Employee,1,1,1,863.0,2,2022-10-15
Christopher Johnson,christopher.johnson@gmail.com,2019-03-20,0,None,None,0,0,1,8132.27,1,2018-04-15
Hector Ramirez,hector.ramirez@gmail.com,2013-06-02,1,Jonhsons, CTO,0,1,2,0.0,1,2023-09-21
Brent Bishop,brent.bishop@gmail.com,2023-02-06,1,Nasscom,Employee,0,1,1,1857.0,3,2023-12-01
Robert Reyes,robert.reyes@gmail.com,2020-07-31,1,YCI, CTO,1,1,2,0.0,3,2023-10-15
Jean Buchanan,jean.buchanan@gmail.com,2011-01-25,0,None,None,0,0,1,4517.93,3,2016-04-23
Anthony Lee,anthony.lee@gmail.com,2008-03-10,1,Hyatt,CEO,1,1,3,0.0,2,2023-06-16
Dr. Kimberly Watson,dr. kimberly watson.@gmail.com,2024-01-21,1,The Oberoi, CTO,1,1,3,0.0,3,2024-03-21
Lauren Estes,lauren.estes@gmail.com,2016-12-30,0,None,None,0,0,1,4517.93,1,2008-03-21
Colleen Snyder,colleen.snyder@gmail.com,2013-04-19,0,None,None,0,0,1,6325.1,1,2017-09-18
John Stout,john.stout@gmail.com,2020-06-26,0,None,None,0,0,1,8132.27,2,2014-07-14
Christopher Lewis,christopher.lewis@gmail.com,2020-04-04,1,Vodafone,Employee,1,1,4,0.0,2,2022-08-05
Jamie Bray,jamie.bray@gmail.com,2011-07-10,0,None,None,0,0,1,1355.38,1,2010-09-15
Tara Sheppard,tara.sheppard@gmail.com,2023-10-29,1,Westin,Employee,0,1,1,1465.0,2,2023-12-10
Michael Mcbride,michael.mcbride@gmail.com,2016-02-11,1,Cromax,CEO,0,1,4,0.0,2,2023-05-02
Kayla Shea,kayla.shea@gmail.com,2013-06-02,1,Jonhsons, CTO,1,1,4,0.0,2,2019-07-09
Jacqueline Smith,jacqueline.smith@gmail.com,2012-09-09,0,None,None,0,0,1,90.36,1,2023-07-19
Derek Williams,derek.williams@gmail.com,2023-02-06,1,Nasscom,Employee,1,1,4,0.0,1,2023-10-09
Jake Martin,jake.martin@gmail.com,2020-07-31,1,YCI,CEO,1,1,3,0.0,1,2022-08-13
Kathryn Weeks,kathryn.weeks@gmail.com,2024-01-21,1,The Oberoi,CEO,0,1,2,0.0,1,2024-03-05
Richard Allen,richard.allen@gmail.com,2013-06-02,1,Jonhsons,Employee,0,1,1,1314.0,1,2023-11-04
Monica Anderson,monica.anderson@gmail.com,2020-04-04,1,Vodafone,Employee,0,1,1,923.0,3,2023-03-09
David Stone,david.stone@gmail.com,2012-02-06,0,None,None,0,0,1,9035.86,2,2015-01-27
Katrina Mendoza,katrina.mendoza@gmail.com,2010-01-06,1,CaSa,CEO,1,1,4,0.0,2,2012-05-22
Joshua Williams,joshua.williams@gmail.com,2023-10-29,1,Westin,Employee,1,1,3,0.0,2,2024-02-22
Andrew Hawkins,andrew.hawkins@gmail.com,2016-10-23,0,None,None,0,0,1,6325.1,2,2012-01-16
Paula Smith,paula.smith@gmail.com,2020-07-31,1,YCI,Employee,0,1,3,0.0,2,2022-09-28
Timothy Whitaker,timothy.whitaker@gmail.com,2023-02-06,1,Nasscom,Employee,0,1,1,885.0,3,2023-07-01
Joseph Bond,joseph.bond@gmail.com,2012-11-26,1,Indigo, CTO,0,1,3,0.0,3,2013-11-09
Ashley Collier,ashley.collier@gmail.com,2015-08-09,0,None,None,0,0,1,1807.17,2,2021-12-07
Maria West,maria.west@gmail.com,2015-11-18,1,CBN,CEO,1,1,4,0.0,2,2017-09-30
Carrie Farrell,carrie.farrell@gmail.com,2022-08-15,0,None,None,0,0,1,9035.86,1,2008-09-01
Allison Ford,allison.ford@gmail.com,2024-01-21,1,The Oberoi,CEO,0,1,1,1053.0,1,2024-02-24
Gregory Ponce,gregory.ponce@gmail.com,2020-04-04,1,Vodafone, CTO,1,1,3,0.0,1,2022-11-22
Kevin Moss,kevin.moss@gmail.com,2023-01-16,0,None,None,0,0,1,90.36,1,2016-11-08
Stacy Moore,stacy.moore@gmail.com,2007-05-21,1,Baxter,Employee,0,1,1,1844.0,3,2012-09-15
David Conley,david.conley@gmail.com,2021-11-10,1,Amazon,Employee,1,1,1,789.0,2,2021-12-13
Charles Sanders,charles.sanders@gmail.com,2016-02-11,1,Cromax,Employee,1,1,3,0.0,2,2021-05-11
Joseph Richardson,joseph.richardson@gmail.com,2016-05-20,0,None,None,0,0,1,8132.27,3,2012-08-06
Daniel Gallegos,daniel.gallegos@gmail.com,2023-10-29,1,Westin, CTO,1,1,1,1323.0,1,2024-03-04
Taylor Rodriguez,taylor.rodriguez@gmail.com,2013-08-21,1,Cosco,Employee,1,1,4,0.0,1,2013-09-06
Crystal Rivera,crystal.rivera@gmail.com,2023-10-29,1,Westin,CEO,1,1,3,0.0,1,2024-03-09
Sara Keller,sara.keller@gmail.com,2013-08-21,1,Cosco,Employee,1,1,4,0.0,1,2017-10-13
Kevin Rodgers,kevin.rodgers@gmail.com,2015-11-18,1,CBN, CTO,1,1,3,0.0,3,2022-02-09
Joseph Sims,joseph.sims@gmail.com,2018-10-16,1,Pepsi, CTO,0,1,2,0.0,3,2021-12-17
Tiffany Garcia,tiffany.garcia@gmail.com,2023-02-06,1,Nasscom,CEO,1,1,3,0.0,2,2023-06-08
James Gibbs,james.gibbs@gmail.com,2023-10-29,1,Westin,CEO,0,1,1,734.0,1,2023-11-06
Andrea Lewis,andrea.lewis@gmail.com,2010-01-06,1,CaSa, CTO,0,1,1,1347.0,2,2015-07-23
Madison Trujillo,madison.trujillo@gmail.com,2020-07-31,1,YCI,Employee,1,1,2,0.0,2,2021-03-07
Catherine Reid,catherine.reid@gmail.com,2018-10-16,1,Pepsi, CTO,1,1,3,0.0,2,2022-03-31
Christopher Castillo,christopher.castillo@gmail.com,2010-01-06,1,CaSa,CEO,1,1,2,0.0,2,2012-10-03
Brandi Murphy,brandi.murphy@gmail.com,2015-11-18,1,CBN,CEO,1,1,4,0.0,2,2017-07-22
Benjamin White,benjamin.white@gmail.com,2010-01-06,1,CaSa,Employee,0,1,3,0.0,2,2010-07-26
Heather Sanchez,heather.sanchez@gmail.com,2023-10-29,1,Westin,CEO,0,1,2,0.0,2,2023-11-06
Jeffrey Mason,jeffrey.mason@gmail.com,2020-08-17,0,None,None,0,0,1,6325.1,1,2017-10-02
Timothy Hammond,timothy.hammond@gmail.com,2018-10-16,1,Pepsi,CEO,1,1,4,0.0,1,2022-07-08
David Woods,david.woods@gmail.com,2020-07-31,1,YCI,CEO,0,1,1,981.0,1,2021-02-15
Linda Serrano,linda.serrano@gmail.com,2017-09-26,0,None,None,0,0,1,1807.17,1,2017-11-17
Mrs. Christy Ruiz,mrs. christy ruiz.@gmail.com,2024-01-21,1,The Oberoi,CEO,0,1,4,0.0,1,2024-03-24
Anne Velazquez,anne.velazquez@gmail.com,2015-11-18,1,CBN,CEO,1,1,3,0.0,1,2017-10-10
Sharon Holland,sharon.holland@gmail.com,2010-01-06,1,CaSa,Employee,0,1,4,0.0,1,2016-07-02
Thomas Gray,thomas.gray@gmail.com,2015-11-18,1,CBN, CTO,1,1,1,1503.0,3,2022-12-12
Jacob Stanton,jacob.stanton@gmail.com,2015-10-14,0,None,None,0,0,1,3162.55,3,2016-08-22
Lauren Roth,lauren.roth@gmail.com,2013-06-02,1,Jonhsons,CEO,1,1,1,1864.0,2,2018-04-16
Mitchell Pacheco,mitchell.pacheco@gmail.com,2017-05-12,0,None,None,0,0,1,903.59,2,2011-03-28
Dustin Jenkins,dustin.jenkins@gmail.com,2012-08-06,0,None,None,0,0,1,6325.1,3,2021-04-29
Sydney Carey,sydney.carey@gmail.com,2012-11-26,1,Indigo,Employee,1,1,2,0.0,3,2016-07-29
Darren Ford,darren.ford@gmail.com,2011-12-30,0,None,None,0,0,1,8132.27,3,2020-03-23
Robyn Warren,robyn.warren@gmail.com,2021-08-23,0,None,None,0,0,1,4517.93,1,2020-11-03
Heather Hill,heather.hill@gmail.com,2015-11-18,1,CBN, CTO,0,1,3,0.0,1,2019-11-29
Juan Hart,juan.hart@gmail.com,2023-10-29,1,Westin, CTO,1,1,3,0.0,1,2024-04-05
Michael Martinez,michael.martinez@gmail.com,2023-10-29,1,Westin, CTO,1,1,4,0.0,1,2024-03-18
Matthew Underwood,matthew.underwood@gmail.com,2009-06-05,0,None,None,0,0,1,90.36,1,2018-07-06
Aaron Rice,aaron.rice@gmail.com,2020-07-31,1,YCI,Employee,0,1,1,1016.0,1,2023-10-18
Christopher Sandoval,christopher.sandoval@gmail.com,2018-10-16,1,Pepsi,CEO,0,1,2,0.0,1,2019-10-08
Andrea Pierce,andrea.pierce@gmail.com,2020-07-31,1,YCI,Employee,0,1,1,1262.0,2,2023-08-16
Justin Williamson,justin.williamson@gmail.com,2007-06-28,0,None,None,0,0,1,1807.17,3,2012-12-26
Stephanie Cole,stephanie.cole@gmail.com,2017-10-22,1,Nike,Employee,0,1,4,0.0,3,2021-04-01
Nicole Torres,nicole.torres@gmail.com,2024-01-21,1,The Oberoi,CEO,1,1,4,0.0,3,2024-01-26
Sheryl Martinez,sheryl.martinez@gmail.com,2008-03-02,0,None,None,0,0,1,4517.93,2,2015-01-24
John Patton,john.patton@gmail.com,2023-05-11,0,None,None,0,0,1,8132.27,1,2021-07-24
Michael Watts,michael.watts@gmail.com,2018-07-11,0,None,None,0,0,1,903.59,3,2008-11-10
Matthew Murray,matthew.murray@gmail.com,2021-06-02,0,None,None,0,0,1,1355.38,2,2009-08-12
Dennis Wall,dennis.wall@gmail.com,2007-05-21,1,Baxter, CTO,0,1,4,0.0,2,2022-07-29
Derek Watson,derek.watson@gmail.com,2008-03-10,1,Hyatt,CEO,0,1,2,0.0,2,2017-10-22
Kaylee Olson,kaylee.olson@gmail.com,2018-10-16,1,Pepsi,Employee,0,1,2,0.0,2,2019-04-02
Katrina Mendoza,katrina.mendoza@gmail.com,2008-03-10,1,Hyatt, CTO,1,1,2,0.0,2,2016-12-09
Frank Bishop,frank.bishop@gmail.com,2023-10-29,1,Westin,Employee,0,1,4,0.0,2,2024-04-06
Rhonda Guerrero,rhonda.guerrero@gmail.com,2023-10-29,1,Westin,Employee,0,1,2,0.0,2,2023-11-04
John Flores,john.flores@gmail.com,2017-07-04,0,None,None,0,0,1,1355.38,2,2022-10-24
Alice Diaz,alice.diaz@gmail.com,2018-10-16,1,Pepsi,CEO,1,1,1,1030.0,1,2024-02-26
Jimmy Fischer,jimmy.fischer@gmail.com,2013-06-02,1,Jonhsons,Employee,1,1,2,0.0,1,2023-09-17
John Garcia,john.garcia@gmail.com,2018-09-12,0,None,None,0,0,1,1807.17,3,2019-09-15
Cynthia Adams,cynthia.adams@gmail.com,2017-10-22,1,Nike, CTO,1,1,3,0.0,3,2022-04-22
David Kennedy,david.kennedy@gmail.com,2021-11-06,0,None,None,0,0,1,1807.17,3,2021-03-10
Joel Shaffer,joel.shaffer@gmail.com,2023-10-29,1,Westin,Employee,1,1,2,0.0,1,2024-03-10
Scott Campbell,scott.campbell@gmail.com,2023-10-29,1,Westin, CTO,0,1,3,0.0,1,2023-11-23
Charlene Manning,charlene.manning@gmail.com,2024-01-21,1,The Oberoi,CEO,0,1,2,0.0,1,2024-01-24
Katherine Foster,katherine.foster@gmail.com,2013-08-21,1,Cosco,Employee,1,1,2,0.0,3,2022-07-14
Mrs. Tanya Garcia,mrs. tanya garcia.@gmail.com,2021-11-10,1,Amazon,CEO,1,1,1,1667.0,3,2023-06-28
Angela Dawson,angela.dawson@gmail.com,2023-02-06,1,Nasscom, CTO,1,1,2,0.0,1,2023-09-01
Tracy Olson,tracy.olson@gmail.com,2015-03-28,0,None,None,0,0,1,9035.86,3,2017-10-03
Jacob Bradley,jacob.bradley@gmail.com,2020-07-31,1,YCI, CTO,1,1,3,0.0,3,2024-01-27
Lacey Logan,lacey.logan@gmail.com,2007-05-21,1,Baxter,CEO,0,1,1,1485.0,2,2014-05-06
Matthew Perez,matthew.perez@gmail.com,2008-03-10,1,Hyatt,Employee,0,1,3,0.0,2,2009-12-15
Vanessa Kidd,vanessa.kidd@gmail.com,2017-11-04,0,None,None,0,0,1,8132.27,1,2014-05-01
Lawrence Mcdonald,lawrence.mcdonald@gmail.com,2016-09-28,0,None,None,0,0,1,4517.93,3,2021-12-26
David Kim,david.kim@gmail.com,2023-10-29,1,Westin,CEO,1,1,2,0.0,3,2024-01-17
Nicole Stevens,nicole.stevens@gmail.com,2013-06-02,1,Jonhsons,Employee,1,1,3,0.0,3,2014-06-28
Alexis Thomas,alexis.thomas@gmail.com,2015-01-07,0,None,None,0,0,1,1807.17,3,2009-04-01
Daniel Gomez,daniel.gomez@gmail.com,2008-05-16,0,None,None,0,0,1,4517.93,3,2021-07-03
Jason Ruiz,jason.ruiz@gmail.com,2007-11-01,0,None,None,0,0,1,6325.1,1,2009-05-08
Steven Roberts,steven.roberts@gmail.com,2018-10-16,1,Pepsi, CTO,1,1,2,0.0,1,2022-07-16
Kristin Nguyen,kristin.nguyen@gmail.com,2024-03-18,0,None,None,0,0,1,6325.1,3,2020-06-29
Ernest Powell,ernest.powell@gmail.com,2013-06-02,1,Jonhsons, CTO,0,1,3,0.0,3,2023-01-07
Amy Contreras,amy.contreras@gmail.com,2020-07-31,1,YCI,CEO,0,1,1,1230.0,3,2022-12-01
Lisa Lang,lisa.lang@gmail.com,2012-11-26,1,Indigo,Employee,0,1,1,1746.0,3,2016-07-14
Vanessa Gibson,vanessa.gibson@gmail.com,2011-10-27,0,None,None,0,0,1,3162.55,3,2020-12-04
Alexis King,alexis.king@gmail.com,2007-05-21,1,Baxter,CEO,0,1,3,0.0,1,2019-07-23
Kevin Brown,kevin.brown@gmail.com,2023-02-06,1,Nasscom,Employee,0,1,3,0.0,1,2023-04-26
Victoria Bradley,victoria.bradley@gmail.com,2008-03-10,1,Hyatt,CEO,1,1,1,330.0,1,2017-09-25
Elizabeth Jones,elizabeth.jones@gmail.com,2020-07-31,1,YCI,CEO,1,1,1,298.0,1,2021-01-19
Kenneth Vasquez,kenneth.vasquez@gmail.com,2023-10-29,1,Westin, CTO,1,1,2,0.0,1,2023-11-15
Julia Santos,julia.santos@gmail.com,2007-10-07,0,None,None,0,0,1,4517.93,3,2020-04-28
Alexis Johnson,alexis.johnson@gmail.com,2007-05-21,1,Baxter, CTO,0,1,2,0.0,3,2011-08-21
Melanie Collins,melanie.collins@gmail.com,2015-11-18,1,CBN,CEO,1,1,4,0.0,3,2020-09-06
Michael Ramirez,michael.ramirez@gmail.com,2008-06-27,0,None,None,0,0,1,903.59,1,2021-05-12
Jodi Lynch,jodi.lynch@gmail.com,2009-03-01,0,None,None,0,0,1,1807.17,1,2021-10-19
Phillip Solis,phillip.solis@gmail.com,2020-02-12,0,None,None,0,0,1,90.36,2,2012-06-13
Joe Bray,joe.bray@gmail.com,2020-07-31,1,YCI,Employee,1,1,3,0.0,2,2023-11-10
James Stevens,james.stevens@gmail.com,2018-05-02,0,None,None,0,0,1,6325.1,2,2018-03-20
Haley Jones,haley.jones@gmail.com,2023-02-06,1,Nasscom,CEO,0,1,1,1240.0,1,2023-10-25
Anthony Nguyen,anthony.nguyen@gmail.com,2007-05-21,1,Baxter,CEO,0,1,3,0.0,1,2009-01-31
Nicole Doyle,nicole.doyle@gmail.com,2021-11-10,1,Amazon,Employee,0,1,2,0.0,3,2022-03-28
Heather Gray,heather.gray@gmail.com,2016-02-11,1,Cromax,Employee,0,1,2,0.0,3,2019-09-25
Catherine Warren,catherine.warren@gmail.com,2010-01-06,1,CaSa,Employee,0,1,3,0.0,3,2023-11-17
Lauren Tran,lauren.tran@gmail.com,2013-06-14,0,None,None,0,0,1,90.36,3,2019-08-28
Nancy Winters,nancy.winters@gmail.com,2014-07-20,0,None,None,0,0,1,1355.38,2,2018-11-01
Alyssa Gaines,alyssa.gaines@gmail.com,2013-08-21,1,Cosco,Employee,1,1,4,0.0,2,2023-11-01
Jesse Haas,jesse.haas@gmail.com,2015-07-24,0,None,None,0,0,1,903.59,3,2011-12-25
Melinda Keller,melinda.keller@gmail.com,2023-09-21,0,None,None,0,0,1,3162.55,3,2010-09-16
Richard Gomez,richard.gomez@gmail.com,2018-07-31,0,None,None,0,0,1,451.79,3,2022-05-29
Antonio Palmer,antonio.palmer@gmail.com,2017-04-06,0,None,None,0,0,1,1355.38,1,2008-12-08
Bobby Ryan,bobby.ryan@gmail.com,2010-01-06,1,CaSa,CEO,1,1,4,0.0,1,2019-03-14
Devon Wright,devon.wright@gmail.com,2015-11-18,1,CBN, CTO,1,1,4,0.0,2,2020-06-08
Victoria Henderson,victoria.henderson@gmail.com,2018-10-16,1,Pepsi,Employee,1,1,2,0.0,2,2023-07-02
Brenda King,brenda.king@gmail.com,2021-11-10,1,Amazon, CTO,0,1,1,348.0,1,2022-10-28
Dawn Miles,dawn.miles@gmail.com,2020-07-31,1,YCI,CEO,1,1,2,0.0,1,2022-12-14
David Wilson,david.wilson@gmail.com,2019-11-16,0,None,None,0,0,1,9035.86,2,2020-05-07
Leslie Hill,leslie.hill@gmail.com,2020-04-04,1,Vodafone,CEO,1,1,2,0.0,2,2022-02-28
Scott Montes,scott.montes@gmail.com,2008-04-03,0,None,None,0,0,1,3162.55,1,2016-02-14
Amber Jones,amber.jones@gmail.com,2023-02-06,1,Nasscom,CEO,1,1,1,1292.0,1,2024-03-11
Logan Ferguson,logan.ferguson@gmail.com,2013-08-21,1,Cosco, CTO,1,1,4,0.0,2,2020-06-24
Joseph Zuniga,joseph.zuniga@gmail.com,2017-02-02,0,None,None,0,0,1,1355.38,1,2016-03-26
Mr. Clayton Harrington,mr. clayton harrington.@gmail.com,2023-10-29,1,Westin,Employee,1,1,3,0.0,1,2024-02-18
Melissa Morrison,melissa.morrison@gmail.com,2021-05-31,0,None,None,0,0,1,8132.27,3,2015-08-21
John Young,john.young@gmail.com,2015-11-18,1,CBN,Employee,1,1,3,0.0,3,2017-03-21
Melanie Williams,melanie.williams@gmail.com,2019-11-02,0,None,None,0,0,1,4517.93,1,2022-01-30
Melissa Johnson,melissa.johnson@gmail.com,2020-07-31,1,YCI, CTO,0,1,1,640.0,3,2023-07-20
Charles Peters,charles.peters@gmail.com,2008-06-27,0,None,None,0,0,1,903.59,2,2018-10-03
Brandy Lopez,brandy.lopez@gmail.com,2010-10-28,0,None,None,0,0,1,4517.93,2,2018-06-24
Jonathan Duffy,jonathan.duffy@gmail.com,2021-11-10,1,Amazon,CEO,1,1,2,0.0,2,2022-04-02
Richard Valencia,richard.valencia@gmail.com,2022-06-04,0,None,None,0,0,1,1355.38,2,2014-01-10
Frank Taylor,frank.taylor@gmail.com,2021-11-10,1,Amazon,CEO,1,1,2,0.0,2,2023-03-17
Melissa Duran,melissa.duran@gmail.com,2013-06-02,1,Jonhsons, CTO,0,1,2,0.0,2,2021-12-02
Benjamin Hernandez,benjamin.hernandez@gmail.com,2020-04-04,1,Vodafone,CEO,0,1,4,0.0,2,2023-10-14
Sierra Ortiz,sierra.ortiz@gmail.com,2012-11-26,1,Indigo,CEO,0,1,2,0.0,2,2023-12-24
Emily Newton,emily.newton@gmail.com,2015-01-03,0,None,None,0,0,1,4517.93,1,2021-06-18
Matthew Garcia,matthew.garcia@gmail.com,2011-08-08,0,None,None,0,0,1,3162.55,2,2024-02-14
Matthew Caldwell,matthew.caldwell@gmail.com,2009-08-23,0,None,None,0,0,1,90.36,1,2011-08-20
Alejandro Simpson PhD,alejandro simpson phd.@gmail.com,2008-03-10,1,Hyatt,Employee,1,1,3,0.0,1,2020-05-25
Lawrence Ross,lawrence.ross@gmail.com,2010-01-06,1,CaSa,CEO,1,1,4,0.0,1,2010-04-28
Thomas Williams,thomas.williams@gmail.com,2010-01-06,1,CaSa, CTO,1,1,4,0.0,1,2023-05-28
Daniel Morgan,daniel.morgan@gmail.com,2017-10-22,1,Nike,Employee,1,1,3,0.0,1,2022-06-15
Kenneth Coleman,kenneth.coleman@gmail.com,2013-11-05,0,None,None,0,0,1,8132.27,1,2022-10-12
Nancy Vasquez,nancy.vasquez@gmail.com,2016-02-11,1,Cromax,Employee,0,1,1,1491.0,1,2016-07-22
Spencer Ritter,spencer.ritter@gmail.com,2015-11-18,1,CBN,CEO,1,1,3,0.0,1,2021-07-26
Thomas Burnett,thomas.burnett@gmail.com,2013-06-02,1,Jonhsons,Employee,0,1,2,0.0,3,2022-04-27
Jason Walker,jason.walker@gmail.com,2016-08-25,0,None,None,0,0,1,1355.38,3,2018-08-31
Brent Glover,brent.glover@gmail.com,2023-10-29,1,Westin,CEO,1,1,1,307.0,3,2023-10-30
Linda Mcbride,linda.mcbride@gmail.com,2009-12-08,0,None,None,0,0,1,90.36,3,2014-06-23
Nicole Fitzpatrick,nicole.fitzpatrick@gmail.com,2023-02-06,1,Nasscom,Employee,0,1,4,0.0,3,2023-05-14
Terry Delacruz,terry.delacruz@gmail.com,2012-11-26,1,Indigo,CEO,0,1,1,738.0,2,2019-01-27
Joseph Schneider,joseph.schneider@gmail.com,2011-09-02,0,None,None,0,0,1,3162.55,2,2012-09-03
Edward Taylor,edward.taylor@gmail.com,2016-02-23,0,None,None,0,0,1,90.36,3,2017-05-14
Cameron Edwards,cameron.edwards@gmail.com,2010-11-20,0,None,None,0,0,1,90.36,1,2019-12-12
Heidi Arnold,heidi.arnold@gmail.com,2016-02-11,1,Cromax,Employee,0,1,2,0.0,1,2016-08-06
